ID,Primary_Text,IPA,Analyzed,Gloss,Translation,Example_Source
GB024,šide nʼi,,šide nʼi,two boy,two boys,Gusev et al. 2019:PKZ_1964_SU0205.PKZ.263 (055.003)
GB025,di nüke,,di nüke,DEM woman,this woman,Gusev et al. 2019:AIN_1912_Frogwoman_flk.005 (001.005)
GB027-1,nüke büźe amnobiiʔ,,nüke büźe amno-bi-iʔ,wife husband live-PST-3PL,There lived a wife and a husband,Klumpp 2016:73
GB027-2,amnobiiʔ böźe nüketśiʔ,,amno-bi-iʔ böźe nüke-t-śiʔ,live-PST-3PL man wife-POSS.3SG-INS,There lived a man with his wife,Klumpp 2016:78
GB031,mište,,mište,1DU,we two; the two of us,Klumpp 2016:49
GB035,"boštə šü tʼogən, kugojdə dü tʼogən",,boš-tə  šü tʼo-gən kugoj-də tʼo-gən,self-POSS.3SG DEM.DIST place-LOC earring-POSS.3SG DEM.PROX place-LOC,"His/her body is in that world, his/her earring is in this world",Gusev et al. 2019:NN_1914_Riddles_flk.003 (001.003); Klumpp 2016:48
GB043,tobəj,,to-bəj,reindeer-POSS.1DU,the reindeer of the two of us,Klumpp 2016:46
GB044-1,ťăgajǝʔ,,ťăga-jǝʔ,river-PL ,rivers,Klumpp 2016:44-45
GB044-2,ularzaŋdə,,ular-zaŋ-də,sheep-PL-POSS.3SG,his/her sheep,Klumpp 2016:82
GB065,nʼin kujnektə,,nʼi-n kujnek-tə,boy-GEN shirt-POSS.3SG,boy's shirt,Gusev et al. 2019:PKZ_196X_SU0210.160 (162)
GB070,eššim băzəjsʼtə,,ešši-m băzəj-sʼtə,child-ACC wash.oneself-INF.LAT,to wash the child,Gusev et al. 2019:PKZ_1964_SU0204.PKZ.035 (050)
GB071,šištem,,šište-m,2DU-ACC,you both,Klumpp 2016:49
GB072,ťünə,,ťü-nə,floor-LAT,on the floor,Klumpp 2016:70
GB073,mănźəʔ,,măn-źəʔ,1SG-INS,with me,Klumpp 2016:49
GB075,beržinə ťuksu,,berži-nə ťuksu,wind-LAT against,against the wind,Klumpp 2016:65
GB080,amor,,am-or,eat-FRQ,"eat, nourish on",Klumpp 2016:57
GB082,šoliam,,šo-lia-m,come-PRS-1SG,I come,Klumpp 2016:51-52
GB083,kubibaʔ,,ku-bi-baʔ,see-PST-1PL,we saw,Gusev et al. 2019:PKZ_196X_SU0225.005 (005); Klumpp 2016:51-52
GB084,amnolal,,amno-la-l,live-FUT-2SG,you will live,Gusev et al. 2019:PKZ_1964_SU0206.PKZ.141 (031.015); Klumpp 2016:51-52
GB086-1,miʔ bar šalaːmbibeʔ,,miʔ bar ša-laːm-bi-beʔ,1PL PTCL hide-RES-PST-1PL,We hid ourselves,Gusev et al. 2019:PKZ_1964_SU0209.PKZ.041 (042); Klumpp 2016:59
GB086-2,ĭmbi dʼorlaʔbəl?,,ĭmbi dʼor-laʔbə-l,what cry-DUR-2SG,Why are you crying?,Gusev et al. 2019:PKZ_196X_HareAndRooster_flk.009 (010); Klumpp 2016:59
GB089,măn bar ťogǝn mĭlliem,,măn bar ťo-gǝn mĭl-lie-m,1SG PTCL place-LOC go-PRS-1SG,I get around everywhere,Klumpp 2016:75
GB091,dĭ dĭm amnolbi,,dĭ dĭ-m amno-l-bi,DEM DEM-ACC sit-TR-PST,S/he seated him/her,Klumpp 2016:80
GB093,tāŋgu ńeʔbdənzəliem,,tāŋgu ńeʔbdə-nzə-lie-m,tobacco pull-DES-PRS-1SG,I want to smoke tobacco,Klumpp 2016:69
GB113,üštǝ,,üš-tǝ,fall-TR,"make descend, lower, let fall",Klumpp 2016:57
GB114,üštö,,üš-t-ö,fall-TR-REFL,"descend, lower oneself",Klumpp 2016:57
GB115,müjöźəʔ ńeʔbdərȫžəbəj,,müjö-źəʔ ńeʔbdə-r-ȫ-žə-bəj,finger-INS pull-FRQ-INTR.RECP-OPT-1DU,Let's the two of us fingerwrestle!,Klumpp 2017:194
GB117,măn üsker igem,,măn üsker i-ge-m,1SG deaf be-PRS-1SG,I am deaf,Klumpp 2016:67
GB120,amim kutlaʔ baʔbdǝbi,,ami-m kut-laʔ baʔbdǝ-bi,other-ACC kill-CVB throw-PST,S/he killed the other one,Klumpp 2016:61
GB123,kanda aʔťǝlaʔ moguj,,kan-da aʔťǝ-laʔ mo-gu-j,go-PTCP way-POSS.2PL become-IMP-3SG,You shall have a departure,Klumpp 2016:67
GB130,măjagǝn aspaʔ mĭnzǝlleʔbǝ,,măja-gǝn aspaʔ mĭnzǝl-leʔbǝ,mountain-LOC cauldron boil-DUR.PRS,On a mountain a cauldron is boiling,Klumpp 2016:66
