Feature_ID,Value,Source,Comment
GB172,0,"Gerson Klumpp, p.c.",
GB177,0,"Gerson Klumpp, p.c.",
GB184,0,"Gerson Klumpp, p.c.",
GB185,0,"Gerson Klumpp, p.c.",
GB186,0,"Gerson Klumpp, p.c.",
GB187,1,"Gerson Klumpp, p.c.",
GB188,0,"Gerson Klumpp, p.c.",?
GB192,0,"Gerson Klumpp, p.c.",
GB193,1,"Gerson Klumpp, p.c.",
GB196,0,"Gerson Klumpp, p.c.",
GB197,0,"Gerson Klumpp, p.c.",
GB198,0,"Gerson Klumpp, p.c.",
GB203,3,"Gerson Klumpp, p.c.","there are different quantifiers ""all"", and they have different orders."
GB204,0,"Gerson Klumpp, p.c.",?
GB250,0,"Gerson Klumpp, p.c.",
GB252,1,"Gerson Klumpp, p.c.",
GB253,0,"Gerson Klumpp, p.c.",
GB254,0,"Gerson Klumpp, p.c.",
GB256,0,"Gerson Klumpp, p.c.",
GB257,1,"Gerson Klumpp, p.c.","quite certainly, but few examples"
GB260,?,"Gerson Klumpp, p.c.",not enough data
GB262,0,"Gerson Klumpp, p.c.",
GB263,0,"Gerson Klumpp, p.c.",
GB264,1,"Gerson Klumpp, p.c.",
GB265,0,"Gerson Klumpp, p.c.",
GB266,1,"Gerson Klumpp, p.c.",ABL
GB270,0,"Gerson Klumpp, p.c.",
GB273,0,"Gerson Klumpp, p.c.",
GB275,0,"Gerson Klumpp, p.c.",
GB276,0,"Gerson Klumpp, p.c.",
GB285,0,"Gerson Klumpp, p.c.",
GB286,0,"Gerson Klumpp, p.c.",
GB291,0,"Gerson Klumpp, p.c.",
GB296,0,"Gerson Klumpp, p.c.",
GB297,0,"Gerson Klumpp, p.c.",
GB298,0,"Gerson Klumpp, p.c.",
GB299,1,"Gerson Klumpp, p.c.",
GB300,0,"Gerson Klumpp, p.c.",
GB301,?,"Gerson Klumpp, p.c.",
GB302,0,"Gerson Klumpp, p.c.",
GB303,0,"Gerson Klumpp, p.c.",
GB304,1,"Gerson Klumpp, p.c.",
GB305,1,"Gerson Klumpp, p.c.",
GB306,0,"Gerson Klumpp, p.c.",
GB309,0,"Gerson Klumpp, p.c.",
GB312,1,"Gerson Klumpp, p.c.",
GB313,1,"Gerson Klumpp, p.c.",
GB314,0,"Gerson Klumpp, p.c.",
GB315,0,"Gerson Klumpp, p.c.",
GB316,0,"Gerson Klumpp, p.c.",
GB317,0,"Gerson Klumpp, p.c.",
GB318,0,"Gerson Klumpp, p.c.",
GB319,0,"Gerson Klumpp, p.c.",
GB320,0,"Gerson Klumpp, p.c.",
GB321,0,"Gerson Klumpp, p.c.",
GB322,0,"Gerson Klumpp, p.c.",
GB323,0,"Gerson Klumpp, p.c.","However, the perfect has a primary function as indirect evidence."
GB324,0,"Gerson Klumpp, p.c.",
GB325,0,"Gerson Klumpp, p.c.",?
GB326,1,"Gerson Klumpp, p.c.",
GB327,0,"Gerson Klumpp, p.c.",
GB328,1,"Gerson Klumpp, p.c.","participle constructions, yes"
GB329,0,"Gerson Klumpp, p.c.",
GB330,0,"Gerson Klumpp, p.c.",
GB331,0,"Gerson Klumpp, p.c.",
GB333,1,"Gerson Klumpp, p.c.",
GB334,0,"Gerson Klumpp, p.c.",
GB335,0,"Gerson Klumpp, p.c.",
GB336,0,"Gerson Klumpp, p.c.",
GB400,0,"Gerson Klumpp, p.c.",
GB401,1,"Gerson Klumpp, p.c.","yes, in contrast to Kamass"
GB402,0,"Gerson Klumpp, p.c.",
GB403,0,"Gerson Klumpp, p.c.",
GB408,1,"Gerson Klumpp, p.c.",
GB409,0,"Gerson Klumpp, p.c.",
GB410,1,"Gerson Klumpp, p.c.",DOM
GB415,0,"Gerson Klumpp, p.c.",
GB421,1,"Gerson Klumpp, p.c.","Wenn wir ihn haben (russisch sto, oder selkupisch qai), dann ja."
GB422,0,"Gerson Klumpp, p.c.",
GB430,0,"Gerson Klumpp, p.c.",
GB431,0,"Gerson Klumpp, p.c.",
GB432,1,"Gerson Klumpp, p.c.",
GB433,1,"Gerson Klumpp, p.c.",
GB519,0,"Gerson Klumpp, p.c.",
GB520,0,"Gerson Klumpp, p.c.",
GB521,0,"Gerson Klumpp, p.c.",
GB522,1,"Gerson Klumpp, p.c.",
